comment_id,user_id,created_at
1617,1238,2026-05-13 08:02:44.742121+00
1617,1258,2026-05-13 08:02:44.742121+00
1618,1256,2026-05-13 08:02:44.742121+00
1618,1197,2026-05-13 08:02:44.742121+00
1618,1229,2026-05-13 08:02:44.742121+00
1618,1269,2026-05-13 08:02:44.742121+00
1619,1250,2026-05-13 08:02:44.742121+00
1619,1264,2026-05-13 08:02:44.742121+00
1619,1233,2026-05-13 08:02:44.742121+00
1621,1212,2026-05-13 08:02:44.742121+00
1621,1196,2026-05-13 08:02:44.742121+00
1622,1204,2026-05-13 08:02:44.742121+00
1622,1266,2026-05-13 08:02:44.742121+00
1623,1197,2026-05-13 08:02:44.742121+00
1623,1217,2026-05-13 08:02:44.742121+00
1623,1238,2026-05-13 08:02:44.742121+00
1623,1233,2026-05-13 08:02:44.742121+00
1624,1240,2026-05-13 08:02:44.742121+00
1624,1248,2026-05-13 08:02:44.742121+00
1624,1250,2026-05-13 08:02:44.742121+00
1626,1265,2026-05-13 08:02:44.742121+00
1626,1237,2026-05-13 08:02:44.742121+00
1626,1211,2026-05-13 08:02:44.742121+00
1629,1242,2026-05-13 08:02:44.742121+00
1629,1237,2026-05-13 08:02:44.742121+00
1630,1230,2026-05-13 08:02:44.742121+00
1630,1197,2026-05-13 08:02:44.742121+00
1631,1211,2026-05-13 08:02:44.742121+00
1631,1240,2026-05-13 08:02:44.742121+00
1631,1197,2026-05-13 08:02:44.742121+00
1631,1232,2026-05-13 08:02:44.742121+00
1631,1214,2026-05-13 08:02:44.742121+00
1631,1222,2026-05-13 08:02:44.742121+00
1632,1255,2026-05-13 08:02:44.742121+00
1632,1205,2026-05-13 08:02:44.742121+00
1632,1236,2026-05-13 08:02:44.742121+00
1632,1198,2026-05-13 08:02:44.742121+00
1632,1232,2026-05-13 08:02:44.742121+00
1632,1223,2026-05-13 08:02:44.742121+00
1632,1264,2026-05-13 08:02:44.742121+00
1633,1268,2026-05-13 08:02:44.742121+00
1633,1266,2026-05-13 08:02:44.742121+00
1633,1248,2026-05-13 08:02:44.742121+00
1633,1194,2026-05-13 08:02:44.742121+00
1633,1220,2026-05-13 08:02:44.742121+00
1634,1221,2026-05-13 08:02:44.742121+00
1634,1250,2026-05-13 08:02:44.742121+00
1634,1227,2026-05-13 08:02:44.742121+00
1634,1220,2026-05-13 08:02:44.742121+00
1634,1259,2026-05-13 08:02:44.742121+00
1634,1258,2026-05-13 08:02:44.742121+00
1635,1257,2026-05-13 08:02:44.742121+00
1635,1249,2026-05-13 08:02:44.742121+00
1635,1199,2026-05-13 08:02:44.742121+00
1636,1261,2026-05-13 08:02:44.742121+00
1636,1195,2026-05-13 08:02:44.742121+00
1636,1271,2026-05-13 08:02:44.742121+00
1637,1228,2026-05-13 08:02:44.742121+00
1637,1241,2026-05-13 08:02:44.742121+00
1637,1230,2026-05-13 08:02:44.742121+00
1638,1259,2026-05-13 08:02:44.742121+00
1639,1231,2026-05-13 08:02:44.742121+00
1639,1216,2026-05-13 08:02:44.742121+00
1639,1248,2026-05-13 08:02:44.742121+00
1639,1239,2026-05-13 08:02:44.742121+00
1640,1255,2026-05-13 08:02:44.742121+00
1640,1221,2026-05-13 08:02:44.742121+00
1640,1225,2026-05-13 08:02:44.742121+00
1640,1195,2026-05-13 08:02:44.742121+00
1640,1251,2026-05-13 08:02:44.742121+00
1640,1245,2026-05-13 08:02:44.742121+00
1640,1243,2026-05-13 08:02:44.742121+00
1641,1231,2026-05-13 08:02:44.742121+00
1641,1233,2026-05-13 08:02:44.742121+00
1641,1218,2026-05-13 08:02:44.742121+00
1642,1234,2026-05-13 08:02:44.742121+00
1642,1225,2026-05-13 08:02:44.742121+00
1643,1209,2026-05-13 08:02:44.742121+00
1643,1202,2026-05-13 08:02:44.742121+00
1645,1244,2026-05-13 08:02:44.742121+00
1645,1212,2026-05-13 08:02:44.742121+00
1645,1241,2026-05-13 08:02:44.742121+00
1645,1265,2026-05-13 08:02:44.742121+00
1646,1203,2026-05-13 08:02:44.742121+00
1646,1215,2026-05-13 08:02:44.742121+00
1647,1215,2026-05-13 08:02:44.742121+00
1647,1223,2026-05-13 08:02:44.742121+00
1647,1251,2026-05-13 08:02:44.742121+00
1648,1253,2026-05-13 08:02:44.742121+00
1648,1194,2026-05-13 08:02:44.742121+00
1649,1201,2026-05-13 08:02:44.742121+00
1649,1242,2026-05-13 08:02:44.742121+00
1649,1200,2026-05-13 08:02:44.742121+00
1650,1262,2026-05-13 08:02:44.742121+00
1650,1261,2026-05-13 08:02:44.742121+00
1650,1250,2026-05-13 08:02:44.742121+00
1651,1246,2026-05-13 08:02:44.742121+00
1651,1239,2026-05-13 08:02:44.742121+00
1651,1197,2026-05-13 08:02:44.742121+00
1651,1241,2026-05-13 08:02:44.742121+00
1652,1221,2026-05-13 08:02:44.742121+00
1652,1240,2026-05-13 08:02:44.742121+00
1652,1200,2026-05-13 08:02:44.742121+00
1653,1198,2026-05-13 08:02:44.742121+00
1653,1226,2026-05-13 08:02:44.742121+00
1654,1208,2026-05-13 08:02:44.742121+00
1654,1211,2026-05-13 08:02:44.742121+00
1654,1236,2026-05-13 08:02:44.742121+00
1655,1229,2026-05-13 08:02:44.742121+00
1655,1251,2026-05-13 08:02:44.742121+00
1655,1238,2026-05-13 08:02:44.742121+00
1656,1220,2026-05-13 08:02:44.742121+00
1657,1219,2026-05-13 08:02:44.742121+00
1657,1260,2026-05-13 08:02:44.742121+00
1657,1269,2026-05-13 08:02:44.742121+00
1658,1249,2026-05-13 08:02:44.742121+00
1658,1271,2026-05-13 08:02:44.742121+00
1658,1263,2026-05-13 08:02:44.742121+00
1658,1252,2026-05-13 08:02:44.742121+00
1659,1258,2026-05-13 08:02:44.742121+00
1659,1259,2026-05-13 08:02:44.742121+00
1659,1230,2026-05-13 08:02:44.742121+00
1659,1256,2026-05-13 08:02:44.742121+00
1661,1201,2026-05-13 08:02:44.742121+00
1661,1210,2026-05-13 08:02:44.742121+00
1661,1229,2026-05-13 08:02:44.742121+00
1661,1208,2026-05-13 08:02:44.742121+00
1661,1228,2026-05-13 08:02:44.742121+00
1662,1214,2026-05-13 08:02:44.742121+00
1662,1262,2026-05-13 08:02:44.742121+00
1662,1204,2026-05-13 08:02:44.742121+00
1662,1198,2026-05-13 08:02:44.742121+00
1662,1234,2026-05-13 08:02:44.742121+00
1662,1215,2026-05-13 08:02:44.742121+00
1663,1214,2026-05-13 08:02:44.742121+00
1664,1209,2026-05-13 08:02:44.742121+00
1664,1266,2026-05-13 08:02:44.742121+00
1664,1264,2026-05-13 08:02:44.742121+00
1665,1214,2026-05-13 08:02:44.742121+00
1666,1227,2026-05-13 08:02:44.742121+00
1666,1200,2026-05-13 08:02:44.742121+00
1666,1214,2026-05-13 08:02:44.742121+00
1666,1209,2026-05-13 08:02:44.742121+00
1666,1205,2026-05-13 08:02:44.742121+00
1667,1220,2026-05-13 08:02:44.742121+00
1668,1238,2026-05-13 08:02:44.742121+00
1668,1196,2026-05-13 08:02:44.742121+00
1668,1230,2026-05-13 08:02:44.742121+00
1668,1226,2026-05-13 08:02:44.742121+00
1668,1260,2026-05-13 08:02:44.742121+00
1668,1240,2026-05-13 08:02:44.742121+00
1668,1247,2026-05-13 08:02:44.742121+00
1669,1243,2026-05-13 08:02:44.742121+00
1670,1231,2026-05-13 08:02:44.742121+00
1670,1251,2026-05-13 08:02:44.742121+00
1671,1222,2026-05-13 08:02:44.742121+00
1671,1262,2026-05-13 08:02:44.742121+00
1671,1257,2026-05-13 08:02:44.742121+00
1671,1254,2026-05-13 08:02:44.742121+00
1671,1233,2026-05-13 08:02:44.742121+00
1671,1253,2026-05-13 08:02:44.742121+00
1672,1258,2026-05-13 08:02:44.742121+00
1672,1224,2026-05-13 08:02:44.742121+00
1672,1229,2026-05-13 08:02:44.742121+00
1673,1264,2026-05-13 08:02:44.742121+00
1673,1258,2026-05-13 08:02:44.742121+00
1673,1197,2026-05-13 08:02:44.742121+00
1673,1198,2026-05-13 08:02:44.742121+00
1674,1233,2026-05-13 08:02:44.742121+00
1675,1224,2026-05-13 08:02:44.742121+00
1675,1237,2026-05-13 08:02:44.742121+00
1675,1225,2026-05-13 08:02:44.742121+00
1676,1213,2026-05-13 08:02:44.742121+00
1676,1194,2026-05-13 08:02:44.742121+00
1677,1227,2026-05-13 08:02:44.742121+00
1677,1236,2026-05-13 08:02:44.742121+00
1677,1199,2026-05-13 08:02:44.742121+00
1679,1216,2026-05-13 08:02:44.742121+00
1679,1234,2026-05-13 08:02:44.742121+00
1679,1209,2026-05-13 08:02:44.742121+00
1679,1195,2026-05-13 08:02:44.742121+00
1680,1239,2026-05-13 08:02:44.742121+00
1680,1194,2026-05-13 08:02:44.742121+00
1680,1256,2026-05-13 08:02:44.742121+00
1680,1261,2026-05-13 08:02:44.742121+00
1681,1210,2026-05-13 08:02:44.742121+00
1683,1268,2026-05-13 08:02:44.742121+00
1683,1217,2026-05-13 08:02:44.742121+00
1683,1195,2026-05-13 08:02:44.742121+00
1683,1247,2026-05-13 08:02:44.742121+00
1685,1224,2026-05-13 08:02:44.742121+00
1685,1234,2026-05-13 08:02:44.742121+00
1685,1264,2026-05-13 08:02:44.742121+00
1685,1233,2026-05-13 08:02:44.742121+00
1686,1239,2026-05-13 08:02:44.742121+00
1687,1253,2026-05-13 08:02:44.742121+00
1687,1199,2026-05-13 08:02:44.742121+00
1688,1255,2026-05-13 08:02:44.742121+00
1689,1221,2026-05-13 08:02:44.742121+00
1689,1265,2026-05-13 08:02:44.742121+00
1689,1258,2026-05-13 08:02:44.742121+00
1689,1247,2026-05-13 08:02:44.742121+00
1689,1238,2026-05-13 08:02:44.742121+00
1689,1260,2026-05-13 08:02:44.742121+00
1689,1220,2026-05-13 08:02:44.742121+00
1690,1215,2026-05-13 08:02:44.742121+00
1690,1232,2026-05-13 08:02:44.742121+00
1690,1205,2026-05-13 08:02:44.742121+00
1690,1249,2026-05-13 08:02:44.742121+00
1690,1197,2026-05-13 08:02:44.742121+00
1690,1256,2026-05-13 08:02:44.742121+00
1690,1231,2026-05-13 08:02:44.742121+00
1693,1205,2026-05-13 08:02:44.742121+00
1693,1258,2026-05-13 08:02:44.742121+00
1693,1261,2026-05-13 08:02:44.742121+00
1694,1218,2026-05-13 08:02:44.742121+00
1694,1215,2026-05-13 08:02:44.742121+00
1695,1213,2026-05-13 08:02:44.742121+00
1697,1262,2026-05-13 08:02:44.742121+00
1697,1232,2026-05-13 08:02:44.742121+00
1698,1264,2026-05-13 08:02:44.742121+00
1701,1255,2026-05-13 08:02:44.742121+00
1701,1201,2026-05-13 08:02:44.742121+00
1701,1258,2026-05-13 08:02:44.742121+00
1702,1223,2026-05-13 08:02:44.742121+00
1702,1208,2026-05-13 08:02:44.742121+00
1704,1196,2026-05-13 08:02:44.742121+00
1704,1223,2026-05-13 08:02:44.742121+00
1704,1263,2026-05-13 08:02:44.742121+00
1704,1244,2026-05-13 08:02:44.742121+00
1704,1235,2026-05-13 08:02:44.742121+00
1704,1246,2026-05-13 08:02:44.742121+00
1704,1208,2026-05-13 08:02:44.742121+00
1704,1234,2026-05-13 08:02:44.742121+00
1706,1239,2026-05-13 08:02:44.742121+00
1707,1253,2026-05-13 08:02:44.742121+00
1707,1218,2026-05-13 08:02:44.742121+00
1707,1238,2026-05-13 08:02:44.742121+00
1709,1209,2026-05-13 08:02:44.742121+00
1709,1202,2026-05-13 08:02:44.742121+00
1709,1257,2026-05-13 08:02:44.742121+00
1709,1197,2026-05-13 08:02:44.742121+00
1710,1235,2026-05-13 08:02:44.742121+00
1710,1223,2026-05-13 08:02:44.742121+00
1710,1268,2026-05-13 08:02:44.742121+00
1712,1271,2026-05-13 08:02:44.742121+00
1715,1240,2026-05-13 08:02:44.742121+00
1715,1226,2026-05-13 08:02:44.742121+00
1715,1260,2026-05-13 08:02:44.742121+00
1715,1265,2026-05-13 08:02:44.742121+00
1716,1239,2026-05-13 08:02:44.742121+00
1717,1236,2026-05-13 08:02:44.742121+00
1717,1216,2026-05-13 08:02:44.742121+00
1717,1223,2026-05-13 08:02:44.742121+00
1720,1206,2026-05-13 08:02:44.742121+00
1720,1266,2026-05-13 08:02:44.742121+00
1722,1265,2026-05-13 08:02:44.742121+00
1722,1196,2026-05-13 08:02:44.742121+00
1722,1238,2026-05-13 08:02:44.742121+00
1722,1254,2026-05-13 08:02:44.742121+00
1722,1253,2026-05-13 08:02:44.742121+00
1723,1260,2026-05-13 08:02:44.742121+00
1723,1264,2026-05-13 08:02:44.742121+00
1723,1236,2026-05-13 08:02:44.742121+00
1725,1265,2026-05-13 08:02:44.742121+00
1725,1210,2026-05-13 08:02:44.742121+00
1727,1247,2026-05-13 08:02:44.742121+00
1727,1239,2026-05-13 08:02:44.742121+00
1727,1204,2026-05-13 08:02:44.742121+00
1727,1221,2026-05-13 08:02:44.742121+00
1728,1212,2026-05-13 08:02:44.742121+00
1728,1205,2026-05-13 08:02:44.742121+00
1729,1198,2026-05-13 08:02:44.742121+00
1729,1237,2026-05-13 08:02:44.742121+00
1729,1232,2026-05-13 08:02:44.742121+00
1729,1214,2026-05-13 08:02:44.742121+00
1730,1223,2026-05-13 08:02:44.742121+00
1730,1245,2026-05-13 08:02:44.742121+00
1730,1252,2026-05-13 08:02:44.742121+00
1730,1249,2026-05-13 08:02:44.742121+00
1731,1235,2026-05-13 08:02:44.742121+00
1731,1266,2026-05-13 08:02:44.742121+00
1731,1254,2026-05-13 08:02:44.742121+00
1732,1235,2026-05-13 08:02:44.742121+00
1732,1212,2026-05-13 08:02:44.742121+00
1733,1226,2026-05-13 08:02:44.742121+00
1733,1245,2026-05-13 08:02:44.742121+00
1733,1201,2026-05-13 08:02:44.742121+00
1734,1219,2026-05-13 08:02:44.742121+00
1736,1212,2026-05-13 08:02:44.742121+00
1736,1222,2026-05-13 08:02:44.742121+00
1736,1223,2026-05-13 08:02:44.742121+00
1736,1235,2026-05-13 08:02:44.742121+00
1736,1206,2026-05-13 08:02:44.742121+00
1736,1266,2026-05-13 08:02:44.742121+00
1736,1242,2026-05-13 08:02:44.742121+00
1737,1210,2026-05-13 08:02:44.742121+00
1737,1194,2026-05-13 08:02:44.742121+00
1737,1270,2026-05-13 08:02:44.742121+00
1737,1253,2026-05-13 08:02:44.742121+00
1737,1238,2026-05-13 08:02:44.742121+00
1738,1244,2026-05-13 08:02:44.742121+00
1738,1195,2026-05-13 08:02:44.742121+00
1739,1231,2026-05-13 08:02:44.742121+00
1739,1239,2026-05-13 08:02:44.742121+00
1739,1270,2026-05-13 08:02:44.742121+00
1740,1256,2026-05-13 08:02:44.742121+00
1740,1257,2026-05-13 08:02:44.742121+00
1740,1267,2026-05-13 08:02:44.742121+00
1740,1268,2026-05-13 08:02:44.742121+00
1741,1206,2026-05-13 08:02:44.742121+00
1741,1203,2026-05-13 08:02:44.742121+00
1741,1269,2026-05-13 08:02:44.742121+00
1743,1233,2026-05-13 08:02:44.742121+00
1743,1212,2026-05-13 08:02:44.742121+00
1743,1221,2026-05-13 08:02:44.742121+00
1743,1206,2026-05-13 08:02:44.742121+00
1745,1217,2026-05-13 08:02:44.742121+00
1746,1214,2026-05-13 08:02:44.742121+00
1747,1224,2026-05-13 08:02:44.742121+00
1747,1248,2026-05-13 08:02:44.742121+00
1749,1237,2026-05-13 08:02:44.742121+00
1749,1263,2026-05-13 08:02:44.742121+00
1749,1236,2026-05-13 08:02:44.742121+00
1749,1232,2026-05-13 08:02:44.742121+00
1749,1225,2026-05-13 08:02:44.742121+00
1749,1250,2026-05-13 08:02:44.742121+00
1750,1206,2026-05-13 08:02:44.742121+00
1751,1228,2026-05-13 08:02:44.742121+00
1751,1221,2026-05-13 08:02:44.742121+00
1751,1200,2026-05-13 08:02:44.742121+00
1751,1217,2026-05-13 08:02:44.742121+00
1752,1251,2026-05-13 08:02:44.742121+00
1754,1244,2026-05-13 08:02:44.742121+00
1754,1206,2026-05-13 08:02:44.742121+00
1754,1234,2026-05-13 08:02:44.742121+00
1754,1242,2026-05-13 08:02:44.742121+00
1754,1230,2026-05-13 08:02:44.742121+00
1754,1198,2026-05-13 08:02:44.742121+00
1755,1212,2026-05-13 08:02:44.742121+00
1755,1217,2026-05-13 08:02:44.742121+00
1755,1206,2026-05-13 08:02:44.742121+00
1756,1267,2026-05-13 08:02:44.742121+00
1756,1221,2026-05-13 08:02:44.742121+00
1757,1270,2026-05-13 08:02:44.742121+00
1758,1207,2026-05-13 08:02:44.742121+00
1758,1271,2026-05-13 08:02:44.742121+00
1758,1243,2026-05-13 08:02:44.742121+00
1759,1258,2026-05-13 08:02:44.742121+00
1759,1229,2026-05-13 08:02:44.742121+00
1759,1202,2026-05-13 08:02:44.742121+00
1759,1263,2026-05-13 08:02:44.742121+00
1759,1239,2026-05-13 08:02:44.742121+00
1759,1261,2026-05-13 08:02:44.742121+00
1759,1199,2026-05-13 08:02:44.742121+00
1762,1228,2026-05-13 08:02:44.742121+00
1762,1267,2026-05-13 08:02:44.742121+00
1763,1234,2026-05-13 08:02:44.742121+00
1763,1218,2026-05-13 08:02:44.742121+00
1763,1259,2026-05-13 08:02:44.742121+00
1763,1213,2026-05-13 08:02:44.742121+00
1764,1222,2026-05-13 08:02:44.742121+00
1765,1239,2026-05-13 08:02:44.742121+00
1765,1257,2026-05-13 08:02:44.742121+00
1766,1243,2026-05-13 08:02:44.742121+00
1766,1214,2026-05-13 08:02:44.742121+00
1766,1256,2026-05-13 08:02:44.742121+00
1766,1271,2026-05-13 08:02:44.742121+00
1766,1195,2026-05-13 08:02:44.742121+00
1766,1222,2026-05-13 08:02:44.742121+00
1767,1221,2026-05-13 08:02:44.742121+00
1767,1225,2026-05-13 08:02:44.742121+00
1767,1201,2026-05-13 08:02:44.742121+00
1767,1257,2026-05-13 08:02:44.742121+00
1767,1259,2026-05-13 08:02:44.742121+00
1767,1200,2026-05-13 08:02:44.742121+00
1767,1268,2026-05-13 08:02:44.742121+00
1768,1250,2026-05-13 08:02:44.742121+00
1768,1247,2026-05-13 08:02:44.742121+00
1768,1260,2026-05-13 08:02:44.742121+00
1768,1220,2026-05-13 08:02:44.742121+00
1769,1205,2026-05-13 08:02:44.742121+00
1769,1258,2026-05-13 08:02:44.742121+00
1769,1245,2026-05-13 08:02:44.742121+00
1770,1258,2026-05-13 08:02:44.742121+00
1770,1201,2026-05-13 08:02:44.742121+00
1770,1238,2026-05-13 08:02:44.742121+00
1772,1214,2026-05-13 08:02:44.742121+00
1772,1228,2026-05-13 08:02:44.742121+00
1772,1202,2026-05-13 08:02:44.742121+00
1772,1258,2026-05-13 08:02:44.742121+00
1774,1255,2026-05-13 08:02:44.742121+00
1774,1222,2026-05-13 08:02:44.742121+00
1775,1248,2026-05-13 08:02:44.742121+00
1775,1261,2026-05-13 08:02:44.742121+00
1775,1197,2026-05-13 08:02:44.742121+00
1775,1222,2026-05-13 08:02:44.742121+00
1776,1239,2026-05-13 08:02:44.742121+00
1776,1219,2026-05-13 08:02:44.742121+00
1776,1250,2026-05-13 08:02:44.742121+00
1776,1233,2026-05-13 08:02:44.742121+00
1778,1222,2026-05-13 08:02:44.742121+00
1778,1216,2026-05-13 08:02:44.742121+00
1778,1270,2026-05-13 08:02:44.742121+00
1778,1197,2026-05-13 08:02:44.742121+00
1779,1256,2026-05-13 08:02:44.742121+00
1779,1217,2026-05-13 08:02:44.742121+00
1779,1271,2026-05-13 08:02:44.742121+00
1779,1198,2026-05-13 08:02:44.742121+00
1779,1254,2026-05-13 08:02:44.742121+00
1779,1252,2026-05-13 08:02:44.742121+00
1779,1263,2026-05-13 08:02:44.742121+00
1779,1220,2026-05-13 08:02:44.742121+00
1779,1231,2026-05-13 08:02:44.742121+00
1781,1195,2026-05-13 08:02:44.742121+00
1781,1228,2026-05-13 08:02:44.742121+00
1781,1259,2026-05-13 08:02:44.742121+00
1781,1227,2026-05-13 08:02:44.742121+00
1783,1234,2026-05-13 08:02:44.742121+00
1783,1222,2026-05-13 08:02:44.742121+00
1783,1197,2026-05-13 08:02:44.742121+00
1783,1269,2026-05-13 08:02:44.742121+00
1783,1243,2026-05-13 08:02:44.742121+00
1783,1244,2026-05-13 08:02:44.742121+00
1784,1242,2026-05-13 08:02:44.742121+00
1786,1245,2026-05-13 08:02:44.742121+00
1786,1252,2026-05-13 08:02:44.742121+00
1786,1265,2026-05-13 08:02:44.742121+00
1786,1261,2026-05-13 08:02:44.742121+00
1787,1249,2026-05-13 08:02:44.742121+00
1787,1244,2026-05-13 08:02:44.742121+00
1787,1263,2026-05-13 08:02:44.742121+00
1787,1250,2026-05-13 08:02:44.742121+00
1788,1214,2026-05-13 08:02:44.742121+00
1789,1237,2026-05-13 08:02:44.742121+00
1789,1259,2026-05-13 08:02:44.742121+00
1790,1232,2026-05-13 08:02:44.742121+00
1790,1260,2026-05-13 08:02:44.742121+00
1790,1207,2026-05-13 08:02:44.742121+00
1790,1263,2026-05-13 08:02:44.742121+00
1790,1221,2026-05-13 08:02:44.742121+00
1791,1222,2026-05-13 08:02:44.742121+00
1791,1243,2026-05-13 08:02:44.742121+00
1791,1251,2026-05-13 08:02:44.742121+00
1791,1216,2026-05-13 08:02:44.742121+00
1792,1234,2026-05-13 08:02:44.742121+00
1792,1214,2026-05-13 08:02:44.742121+00
1792,1251,2026-05-13 08:02:44.742121+00
1792,1266,2026-05-13 08:02:44.742121+00
1793,1263,2026-05-13 08:02:44.742121+00
1793,1245,2026-05-13 08:02:44.742121+00
1793,1204,2026-05-13 08:02:44.742121+00
1793,1197,2026-05-13 08:02:44.742121+00
1793,1260,2026-05-13 08:02:44.742121+00
1793,1246,2026-05-13 08:02:44.742121+00
1794,1245,2026-05-13 08:02:44.742121+00
1794,1203,2026-05-13 08:02:44.742121+00
1794,1218,2026-05-13 08:02:44.742121+00
1795,1268,2026-05-13 08:02:44.742121+00
1795,1238,2026-05-13 08:02:44.742121+00
1795,1203,2026-05-13 08:02:44.742121+00
1795,1220,2026-05-13 08:02:44.742121+00
1795,1270,2026-05-13 08:02:44.742121+00
1796,1231,2026-05-13 08:02:44.742121+00
1796,1198,2026-05-13 08:02:44.742121+00
1796,1227,2026-05-13 08:02:44.742121+00
1797,1202,2026-05-13 08:02:44.742121+00
1797,1208,2026-05-13 08:02:44.742121+00
1797,1262,2026-05-13 08:02:44.742121+00
1797,1252,2026-05-13 08:02:44.742121+00
1798,1258,2026-05-13 08:02:44.742121+00
1800,1230,2026-05-13 08:02:44.742121+00
1800,1204,2026-05-13 08:02:44.742121+00
1802,1204,2026-05-13 08:02:44.742121+00
1802,1212,2026-05-13 08:02:44.742121+00
